; Fichero Generado por el Mityc11/09/2013

-0.33297, 39.56294, "SIMPLY L-D: 24H 1,359 e"
2.42911, 41.53569, "AUTONET OIL L-D: 24H 1,359 e"
2.28203, 41.59694, "AUTONET OIL L-D: 24H 1,359 e"
-4.19303, 38.00558, "TAMOIL L-D: 24H 1,359 e"
-0.91875, 41.58833, "GASOLINERA VALDECONSEJO L-D: 24H 1,359 e"
-5.96519, 37.37047, "ALCAMPO S.A. Horario Especial 1,359 e"
-0.55861, 38.18761, "COFRADIA DE PESCADORES L-V: 08:30-19:30 1,359 e"
1.87108, 41.75411, "PETRO-PINTO,S.L. L-D: 24H 1,360 e"
-6.23044, 42.59922, "EASYGAS L-D: 24H 1,360 e"
-1.61925, 42.83078, "SIMPLY L-D: 24H 1,360 e"
-1.23383, 41.54042, "RED AHORRO L-D: 24H 1,361 e"
-1.17058, 37.96236, "FROET-GAS L-D: 24H 1,362 e"
-0.15653, 41.05364, "SIMPLY L-D: 24H 1,363 e"
-0.43475, 39.46425, "E.S. XIRIVELLA,S.L. L-D: 07:00-22:00 1,365 e"
2.47561, 42.18942, "BP L-D: 24H 1,365 e"
-0.54594, 39.59875, "(SIN ROTULO) L-D: 06:00-22:00 1,367 e"
2.19308, 41.39739, "EVOLUTION L-D: 06:00-22:00 1,367 e"
2.22856, 41.42781, "ALCAMPO L-D: 24H 1,367 e"
2.77678, 42.11683, "AVIA L-D: 24H 1,367 e"
-0.40928, 39.45784, "TAXCO L-D: 24H 1,369 e"
1.23606, 41.27453, "SIMON GRUP L-D: 06:30-21:30 1,369 e"
-5.97814, 37.44456, "SARAS Horario Especial 1,369 e"
1.19128, 41.26389, "SIMON GRUP L-D: 06:30-21:30 1,369 e"
1.20744, 41.20578, "SIMON GRUP L-D: 06:30-21:30 1,369 e"
1.68868, 41.93022, "AVANTI L-D: 24H 1,369 e"
-1.21678, 37.95667, "E.LECLERC L-D: 24H 1,369 e"
-0.35339, 39.53647, "PETROMAR L-D: 06:00-22:00 1,369 e"
2.03994, 41.55275, "COBASA L-D: 06:00-22:00 1,369 e"
-1.50494, 43.29136, "AVIA L-D: 08:00-20:30 1,370 e"
-1.68406, 43.30931, "NAFAROIL L-D: 08:30-19:30 1,371 e"
-1.63153, 41.35300, "SIMPLY L-D: 24H 1,372 e"
-1.83472, 43.32258, "ALCAMPO IRUN L-D: 06:00-00:00 1,373 e"
-1.88411, 43.30139, "ALCAMPO Horario Especial 1,373 e"
-6.97744, 38.66703, "IBERDOEX L-D: 07:00-22:00 1,374 e"
-2.89858, 43.20120, "E.S. AJARTE S.A. L-D: 06:00-22:00 1,374 e"
2.13031, 41.36164, "PETROCAT DIRECTE L-D: 24H 1,374 e"
